Date;Name;Open;Close
2015-08-25;Ethereum;1.2286100387573242;1.1401900053024292
2015-08-25;Tether;1.0;1.0
2015-08-26;Bitcoin;222.0760040283203;225.83099365234375
2015-08-26;Ethereum;1.132789969444275;1.159980058670044
2015-08-26;Tether;1.0;1.0
2015-08-27;Bitcoin;226.0500030517578;224.7689971923828
2015-08-27;Ethereum;1.1698100566864014;1.1476999521255493
2015-08-27;Tether;1.0;1.0
2015-08-28;Bitcoin;224.7010040283203;231.39599609375
2015-08-28;Ethereum;1.1476600170135498;1.1913800239562988
2015-08-28;Tether;1.0;1.0
2015-08-29;Bitcoin;231.5489959716797;229.77999877929688
2015-08-29;Ethereum;1.1935299634933472;1.1825499534606934
2015-08-29;Tether;1.0;1.0
2015-08-30;Bitcoin;229.89500427246094;228.76100158691406
2015-08-30;Ethereum;1.1829899549484253;1.3192700147628784
2015-08-30;Tether;1.0;1.0
2015-08-31;Bitcoin;229.11399841308594;230.05599975585938
2015-08-31;Ethereum;1.3213800191879272;1.358240008354187
2015-08-31;Tether;1.0;1.0
2015-09-01;Bitcoin;230.25599670410156;228.12100219726562
2015-09-01;Ethereum;1.3534799814224243;1.3516099452972412
2015-09-01;Tether;1.0;1.0
2015-09-02;Bitcoin;228.02699279785156;229.28399658203125
2015-09-02;Ethereum;1.3515700101852417;1.2947900295257568
2015-09-02;Tether;1.0;1.0
2015-09-03;Bitcoin;229.32400512695312;227.18299865722656
2015-09-03;Ethereum;1.2951899766921997;1.264930009841919
2015-09-03;Tether;1.0;1.0
2015-09-04;Bitcoin;227.21499633789062;230.29800415039062
2015-09-04;Ethereum;1.264930009841919;1.2744100093841553
2015-09-04;Tether;1.0;1.0
2015-09-05;Bitcoin;230.19900512695312;235.0189971923828
2015-09-05;Ethereum;1.28056001663208;1.3388099670410156
2015-09-05;Tether;1.0;1.0
2015-09-06;Bitcoin;234.8699951171875;239.83999633789062
2015-09-06;Ethereum;1.3380099534988403;1.2958300113677979
2015-09-06;Tether;1.0;1.0
2015-09-07;Bitcoin;239.9340057373047;239.8470001220703
2015-09-07;Ethereum;1.2958999872207642;1.246649980545044
2015-09-07;Tether;1.0;1.0
2015-09-08;Bitcoin;239.8459930419922;243.60699462890625
2015-09-08;Ethereum;1.246649980545044;1.2424299716949463
2015-09-08;Tether;1.0;1.0
2015-09-09;Bitcoin;243.4149932861328;238.16799926757812
2015-09-09;Ethereum;1.2393499612808228;1.2065099477767944
2015-09-09;Tether;1.0;1.0
2015-09-10;Bitcoin;238.33599853515625;238.4770050048828
2015-09-10;Ethereum;1.207610011100769;1.1657700538635254
2015-09-10;Tether;1.0;1.0
2015-09-11;Bitcoin;238.32899475097656;240.10699462890625
2015-09-11;Ethereum;1.16497004032135;0.9829779863357544
2015-09-11;Tether;1.0;1.0
2015-09-12;Bitcoin;239.85499572753906;235.22900390625
2015-09-12;Ethereum;0.9872279763221741;1.0387400388717651
2015-09-12;Tether;1.0;1.0
2015-09-13;Bitcoin;235.24200439453125;230.51199340820312
2015-09-13;Ethereum;1.0417799949645996;0.9360030293464661
2015-09-13;Tether;1.0;1.0
2015-09-14;Bitcoin;230.60899353027344;230.6439971923828
2015-09-14;Ethereum;0.9405660033226013;0.8756219744682312
2015-09-14;Tether;1.0;1.0
2015-09-15;Bitcoin;230.49200439453125;230.3040008544922
2015-09-15;Ethereum;0.8751890063285828;0.9444100260734558
2015-09-15;Tether;1.0;1.0
2015-09-16;Bitcoin;230.25;229.09100341796875
2015-09-16;Ethereum;0.9419770240783691;0.9071750044822693
2015-09-16;Tether;1.0;1.0
2015-09-17;Bitcoin;229.0760040283203;229.80999755859375
2015-09-17;Ethereum;0.9068650007247925;0.8742309808731079
2015-09-17;Tether;1.0;1.0
2015-09-18;Bitcoin;233.52099609375;232.97500610351562
2015-09-18;Ethereum;0.8745740056037903;0.8536850214004517
2015-09-18;Tether;1.0;1.0
2015-09-19;Bitcoin;232.85800170898438;231.4929962158203
2015-09-19;Ethereum;0.849602997303009;0.8823909759521484
2015-09-19;Tether;1.0;1.0
2015-09-20;Bitcoin;231.3990020751953;231.21200561523438
2015-09-20;Ethereum;0.8811910152435303;0.938444972038269
2015-09-20;Tether;1.0;1.0
2015-09-21;Bitcoin;231.2169952392578;227.0850067138672
2015-09-21;Ethereum;0.9414960145950317;0.9190469980239868
2015-09-21;Tether;1.0;1.0
2015-09-22;Bitcoin;226.968994140625;230.6179962158203
2015-09-22;Ethereum;0.9193369746208191;0.9017959833145142
2015-09-22;Tether;1.0;1.0
2015-09-23;Bitcoin;230.93600463867188;230.2830047607422
2015-09-23;Ethereum;0.9035599827766418;0.8934059739112854
2015-09-23;Tether;1.0;1.0
2015-09-24;Bitcoin;230.35800170898438;234.5290069580078
2015-09-24;Ethereum;0.8967959880828857;0.8136100172996521
2015-09-24;Tether;1.0;1.0
2015-09-25;Bitcoin;234.36199951171875;235.1439971923828
2015-09-25;Ethereum;0.8200309872627258;0.7362229824066162
2015-09-25;Tether;1.0;1.0
2015-09-26;Bitcoin;235.0760040283203;234.33999633789062
2015-09-26;Ethereum;0.7376300096511841;0.7859640121459961
2015-09-26;Tether;1.0;1.0
2015-09-27;Bitcoin;234.13900756835938;232.7570037841797
2015-09-27;Ethereum;0.7912769913673401;0.7208390235900879
2015-09-27;Tether;1.0;1.0
2015-09-28;Bitcoin;232.83599853515625;239.14199829101562
2015-09-28;Ethereum;0.7237150073051453;0.5828859806060791
2015-09-28;Tether;1.0;1.0
2015-09-29;Bitcoin;239.01600646972656;236.68699645996094
2015-09-29;Ethereum;0.5794140100479126;0.6611459851264954
2015-09-29;Tether;1.0;1.0
2015-09-30;Bitcoin;236.63999938964844;236.05999755859375
2015-09-30;Ethereum;0.661191999912262;0.738644003868103
2015-09-30;Tether;1.0;1.0
2015-10-01;Bitcoin;236.00399780273438;237.5489959716797
2015-10-01;Ethereum;0.7343069911003113;0.690214991569519
2015-10-01;Tether;1.0;1.0
2015-10-02;Bitcoin;237.26400756835938;237.29299926757812
2015-10-02;Ethereum;0.6837319731712341;0.6785740256309509
2015-10-02;Tether;1.0;1.0
2015-10-03;Bitcoin;237.20199584960938;238.72999572753906
2015-10-03;Ethereum;0.6787829995155334;0.6871709823608398
2015-10-03;Tether;1.0;1.0
2015-10-04;Bitcoin;238.531005859375;238.25900268554688
2015-10-04;Ethereum;0.6863430142402649;0.668379008769989
2015-10-04;Tether;1.0;1.0
2015-10-05;Bitcoin;238.14700317382812;240.38299560546875
2015-10-05;Ethereum;0.6667839884757996;0.6286429762840271
2015-10-05;Tether;1.0;1.0
2015-10-06;Bitcoin;240.36399841308594;246.06300354003906
2015-10-06;Ethereum;0.6222180128097534;0.6506450176239014
2015-10-06;Tether;1.0;1.0
2015-10-07;Bitcoin;246.1699981689453;242.968994140625
2015-10-07;Ethereum;0.6505150198936462;0.609387993812561
2015-10-07;Tether;1.0;1.0
2015-10-08;Bitcoin;243.0749969482422;242.3040008544922
2015-10-08;Ethereum;0.6095010042190552;0.6217160224914551
2015-10-08;Tether;1.0;1.0
2015-10-09;Bitcoin;242.4980010986328;243.93099975585938
2015-10-09;Ethereum;0.6550840139389038;0.6506279706954956
2015-10-09;Tether;1.0;1.0
2015-10-10;Bitcoin;243.74000549316406;244.9409942626953
2015-10-10;Ethereum;0.6411870121955872;0.6278570294380188
2015-10-10;Tether;1.0;1.0
2015-10-11;Bitcoin;244.74200439453125;247.0500030517578
2015-10-11;Ethereum;0.6274610161781311;0.6349629759788513
2015-10-11;Tether;1.0;1.0
2015-10-12;Bitcoin;246.875;245.30799865722656
2015-10-12;Ethereum;0.6345149874687195;0.6260300278663635
2015-10-12;Tether;1.0;1.0
2015-10-13;Bitcoin;245.1999969482422;249.50799560546875
2015-10-13;Ethereum;0.6279429793357849;0.6076549887657166
2015-10-13;Tether;1.0;1.0
2015-10-14;Bitcoin;249.4929962158203;251.98899841308594
2015-10-14;Ethereum;0.6122400164604187;0.5229679942131042
2015-10-14;Tether;1.0;1.0
2015-10-15;Bitcoin;252.10699462890625;254.32000732421875
2015-10-15;Ethereum;0.523277997970581;0.5618780255317688
2015-10-15;Tether;1.0;1.0
2015-10-16;Bitcoin;254.29600524902344;262.8689880371094
2015-10-16;Ethereum;0.5625929832458496;0.5364949703216553
2015-10-16;Tether;1.0;1.0
2015-10-17;Bitcoin;262.74700927734375;270.6400146484375
2015-10-17;Ethereum;0.5341169834136963;0.5471779704093933
2015-10-17;Tether;1.0;1.0
2015-10-18;Bitcoin;270.9070129394531;261.64300537109375
2015-10-18;Ethereum;0.5479130148887634;0.5177339911460876
2015-10-18;Tether;1.0;1.0
2015-10-19;Bitcoin;261.8609924316406;263.43701171875
2015-10-19;Ethereum;0.5176209807395935;0.48901399970054626
2015-10-19;Tether;1.0;1.0
2015-10-20;Bitcoin;263.5719909667969;269.4630126953125
2015-10-20;Ethereum;0.48962900042533875;0.4348289966583252
2015-10-20;Tether;1.0;1.0
2015-10-21;Bitcoin;269.3059997558594;266.2720031738281
2015-10-21;Ethereum;0.4315890073776245;0.44732901453971863
2015-10-21;Tether;1.0;1.0
2015-10-22;Bitcoin;266.4960021972656;274.02301025390625
2015-10-22;Ethereum;0.4449880123138428;0.5677019953727722
2015-10-22;Tether;1.0;1.0
2015-10-23;Bitcoin;273.64898681640625;276.4960021972656
2015-10-23;Ethereum;0.5663700103759766;0.5396569967269897
2015-10-23;Tether;1.0;1.0
2015-10-24;Bitcoin;276.5039978027344;281.65399169921875
2015-10-24;Ethereum;0.5396810173988342;0.5635899901390076
2015-10-24;Tether;1.0;1.0
2015-10-25;Bitcoin;281.44500732421875;283.67999267578125
2015-10-25;Ethereum;0.5632069706916809;0.616038978099823
2015-10-25;Tether;1.0;1.0
2015-10-26;Bitcoin;283.62799072265625;285.29998779296875
2015-10-26;Ethereum;0.6197429895401001;0.7313169836997986
2015-10-26;Tether;1.0;1.0
2015-10-27;Bitcoin;285.1809997558594;293.7879943847656
2015-10-27;Ethereum;0.7088900208473206;0.8696410059928894
2015-10-27;Tether;1.0;1.0
2015-10-28;Bitcoin;293.7030029296875;304.6180114746094
2015-10-28;Ethereum;0.8709380030632019;1.0024800300598145
2015-10-28;Tether;1.0;1.0
2015-10-29;Bitcoin;304.3240051269531;313.8550109863281
2015-10-29;Ethereum;1.0052499771118164;1.2066600322723389
2015-10-29;Tether;1.0;1.0
2015-10-30;Bitcoin;313.9429931640625;328.0150146484375
2015-10-30;Ethereum;1.2092000246047974;1.04121994972229
2015-10-30;Tether;1.0;1.0
2015-10-31;Bitcoin;328.5119934082031;314.1659851074219
2015-10-31;Ethereum;1.0465799570083618;0.9166269898414612
2015-10-31;Tether;1.0;1.0
2015-11-01;Bitcoin;315.0050048828125;325.4309997558594
2015-11-01;Ethereum;0.9208469986915588;1.0556700229644775
2015-11-01;Tether;1.0;1.0
2015-11-02;Bitcoin;325.9419860839844;361.1889953613281
2015-11-02;Ethereum;1.0579700469970703;0.9897890090942383
2015-11-02;Tether;1.0;1.0
2015-11-03;Bitcoin;361.87298583984375;403.4169921875
2015-11-03;Ethereum;0.9945679903030396;1.0133600234985352
2015-11-03;Tether;1.0;1.0
2015-11-04;Bitcoin;403.66400146484375;411.56298828125
2015-11-04;Ethereum;1.0106500387191772;0.8990499973297119
2015-11-04;Tether;1.0;1.0
2015-11-05;Bitcoin;408.0769958496094;386.35400390625
2015-11-05;Ethereum;0.9006990194320679;0.8956369757652283
2015-11-05;Tether;1.0;1.0
2015-11-06;Bitcoin;388.0469970703125;374.4700012207031
2015-11-06;Ethereum;0.9047719836235046;0.9260320067405701
2015-11-06;Tether;1.0;1.0
2015-11-07;Bitcoin;374.2690124511719;386.48199462890625
2015-11-07;Ethereum;0.9237319827079773;0.9279739856719971
2015-11-07;Tether;1.0;1.0
2015-11-08;Bitcoin;384.27801513671875;373.3680114746094
2015-11-08;Ethereum;0.9156609773635864;1.0274699926376343
2015-11-08;Tether;1.0;1.0
2015-11-09;Bitcoin;374.3240051269531;380.2569885253906
2015-11-09;Ethereum;1.0325299501419067;0.9992780089378357
2015-11-09;Tether;1.0;1.0
2015-11-10;Bitcoin;379.9840087890625;336.8190002441406
2015-11-10;Ethereum;1.0012600421905518;0.9343479871749878
2015-11-10;Tether;1.0;1.0
2015-11-11;Bitcoin;339.82000732421875;311.0840148925781
2015-11-11;Ethereum;0.9412959814071655;0.791828989982605
2015-11-11;Tether;1.0;1.0
2015-11-12;Bitcoin;314.0790100097656;338.1520080566406
2015-11-12;Ethereum;0.7964550256729126;0.8957110047340393
2015-11-12;Tether;1.0;1.0
2015-11-13;Bitcoin;338.49798583984375;336.75299072265625
2015-11-13;Ethereum;0.907721996307373;0.9040960073471069
2015-11-13;Tether;1.0;1.0
2015-11-14;Bitcoin;336.6239929199219;332.906005859375
2015-11-14;Ethereum;0.9054690003395081;0.8888120055198669
2015-11-14;Tether;1.0;1.0
2015-11-15;Bitcoin;333.0509948730469;320.1659851074219
2015-11-15;Ethereum;0.8912169933319092;0.9063680171966553
2015-11-15;Tether;1.0;1.0
2015-11-16;Bitcoin;319.7349853515625;330.7510070800781
2015-11-16;Ethereum;0.9061660170555115;0.928961992263794
2015-11-16;Tether;1.0;1.0
2015-11-17;Bitcoin;330.36199951171875;335.093994140625
2015-11-17;Ethereum;0.92494797706604;1.0079799890518188
2015-11-17;Tether;1.0;1.0
2015-11-18;Bitcoin;334.5929870605469;334.5899963378906
2015-11-18;Ethereum;0.9932140111923218;0.9933189749717712
2015-11-18;Tether;1.0;1.0
2015-11-19;Bitcoin;334.6789855957031;326.14898681640625
2015-11-19;Ethereum;0.9887130260467529;0.9555320143699646
2015-11-19;Tether;1.0;1.0
2015-11-20;Bitcoin;326.4110107421875;322.0220031738281
2015-11-20;Ethereum;0.9557350277900696;0.9249200224876404
2015-11-20;Tether;1.0;1.0
2015-11-21;Bitcoin;322.0920104980469;326.927001953125
2015-11-21;Ethereum;0.9287580251693726;0.976140022277832
2015-11-21;Tether;1.0;1.0
2015-11-22;Bitcoin;326.9750061035156;324.5360107421875
2015-11-22;Ethereum;0.979764997959137;0.9680179953575134
2015-11-22;Tether;1.0;1.0
2015-11-23;Bitcoin;324.3500061035156;323.0459899902344
2015-11-23;Ethereum;0.9674929976463318;0.9469689726829529
2015-11-23;Tether;1.0;1.0
2015-11-24;Bitcoin;323.0140075683594;320.0459899902344
2015-11-24;Ethereum;0.9464420080184937;0.9001910090446472
2015-11-24;Tether;1.0;1.0
2015-11-25;Bitcoin;320.0450134277344;328.20599365234375
2015-11-25;Ethereum;0.8938270211219788;0.8635370135307312
2015-11-25;Tether;1.0;1.0
2015-11-26;Bitcoin;328.3030090332031;352.6839904785156
2015-11-26;Ethereum;0.863273024559021;0.8841829895973206
2015-11-26;Tether;1.0;1.0
2015-11-27;Bitcoin;351.8609924316406;358.0419921875
2015-11-27;Ethereum;0.882099986076355;0.867950975894928
2015-11-27;Tether;1.0;1.0
2015-11-28;Bitcoin;357.1409912109375;357.3810119628906
2015-11-28;Ethereum;0.8681020140647888;0.9157029986381531
2015-11-28;Tether;1.0;1.0
2015-11-29;Bitcoin;357.47198486328125;371.29400634765625
2015-11-29;Ethereum;0.914143979549408;0.8786140084266663
2015-11-29;Tether;1.0;1.0
2015-11-30;Bitcoin;371.43701171875;377.3210144042969
2015-11-30;Ethereum;0.879951000213623;0.8731189966201782
2015-11-30;Tether;1.0;1.0
2015-12-01;Bitcoin;377.41400146484375;362.4880065917969
2015-12-01;Ethereum;0.8783159852027893;0.8748000264167786
2015-12-01;Tether;1.0;0.9999930262565613
2015-12-02;Bitcoin;361.8450012207031;359.18701171875
2015-12-02;Ethereum;0.8731709718704224;0.8212100267410278
2015-12-02;Tether;0.9999939799308777;1.0
2015-12-03;Bitcoin;359.33099365234375;361.0459899902344
2015-12-03;Ethereum;0.8185459971427917;0.8121430277824402
2015-12-03;Tether;1.0;1.0
2015-12-04;Bitcoin;361.2619934082031;363.1830139160156
2015-12-04;Ethereum;0.8120819926261902;0.8400409817695618
2015-12-04;Tether;1.0;1.0
2015-12-05;Bitcoin;363.72100830078125;388.9490051269531
2015-12-05;Ethereum;0.8411949872970581;0.8624380230903625
2015-12-05;Tether;1.0;1.0
2015-12-06;Bitcoin;389.55499267578125;388.7829895019531
2015-12-06;Ethereum;0.8664169907569885;0.8355000019073486
2015-12-06;Tether;1.0;1.0
2015-12-07;Bitcoin;389.9779968261719;395.5360107421875
2015-12-07;Ethereum;0.836322009563446;0.8112639784812927
2015-12-07;Tether;1.0;1.0
2015-12-08;Bitcoin;395.7539978027344;415.56298828125
2015-12-08;Ethereum;0.8060240149497986;0.8221179842948914
2015-12-08;Tether;1.0;1.0001599788665771
2015-12-09;Bitcoin;414.4410095214844;417.56298828125
2015-12-09;Ethereum;0.8244540095329285;0.7921670079231262
2015-12-09;Tether;1.0001699924468994;1.0000799894332886
2015-12-10;Bitcoin;417.9880065917969;415.47900390625
2015-12-10;Ethereum;0.7955899834632874;0.840395987033844
2015-12-10;Tether;1.0000699758529663;1.0
2015-12-11;Bitcoin;415.281005859375;451.93798828125
2015-12-11;Ethereum;0.8399950265884399;0.9297620058059692
2015-12-11;Tether;1.0;1.0
2015-12-12;Bitcoin;452.3349914550781;434.99700927734375
2015-12-12;Ethereum;0.9311959743499756;0.9769729971885681
2015-12-12;Tether;1.0;1.0
2015-12-13;Bitcoin;431.6600036621094;433.7550048828125
2015-12-13;Ethereum;0.9715380072593689;0.9528840184211731
2015-12-13;Tether;1.0;1.0
2015-12-14;Bitcoin;433.2720031738281;444.1820068359375
2015-12-14;Ethereum;0.9566199779510498;0.9930220246315002
2015-12-14;Tether;1.0;1.0
2015-12-15;Bitcoin;443.87799072265625;465.3210144042969
2015-12-15;Ethereum;0.9905890226364136;1.0141500234603882
2015-12-15;Tether;1.0;1.0
2015-12-16;Bitcoin;465.2080078125;454.9339904785156
2015-12-16;Ethereum;1.017109990119934;0.9911820292472839
2015-12-16;Tether;1.0;1.0
2015-12-17;Bitcoin;454.7770080566406;456.0780029296875
2015-12-17;Ethereum;0.9930430054664612;0.9407010078430176
2015-12-17;Tether;1.0;1.0
2015-12-18;Bitcoin;455.84698486328125;463.6159973144531
2015-12-18;Ethereum;0.9383270144462585;0.9201269745826721
2015-12-18;Tether;1.0;1.0
2015-12-19;Bitcoin;463.552001953125;462.3219909667969
2015-12-19;Ethereum;0.9215239882469177;0.9080719947814941
2015-12-19;Tether;1.0;1.0
2015-12-20;Bitcoin;462.2340087890625;442.68499755859375
2015-12-20;Ethereum;0.908240020275116;0.903885006904602
2015-12-20;Tether;1.0;1.0
2015-12-21;Bitcoin;442.8380126953125;438.6390075683594
2015-12-21;Ethereum;0.9060649871826172;0.9007710218429565
2015-12-21;Tether;1.0;0.9998639822006226
2015-12-22;Bitcoin;437.4360046386719;436.5719909667969
2015-12-22;Ethereum;0.8949729800224304;0.8642020225524902
2015-12-22;Tether;0.9998639822006226;0.999800980091095
2015-12-23;Bitcoin;436.7200012207031;442.4010009765625
2015-12-23;Ethereum;0.8617820143699646;0.8580769896507263
2015-12-23;Tether;0.9998049736022949;1.0
2015-12-24;Bitcoin;443.09100341796875;454.9849853515625
2015-12-24;Ethereum;0.8594329953193665;0.8632619976997375
2015-12-24;Tether;1.0;1.0
2015-12-25;Bitcoin;454.8550109863281;455.65301513671875
2015-12-25;Ethereum;0.8619930148124695;0.8703629970550537
2015-12-25;Tether;1.0;1.0
2015-12-26;Bitcoin;455.7560119628906;417.27398681640625
2015-12-26;Ethereum;0.8707659840583801;0.8546029925346375
2015-12-26;Tether;1.0;1.0
2015-12-27;Bitcoin;416.5140075683594;422.822998046875
2015-12-27;Ethereum;0.8531659841537476;0.8563650250434875
2015-12-27;Tether;1.0;1.0
2015-12-28;Bitcoin;423.3429870605469;422.27899169921875
2015-12-28;Ethereum;0.8563560247421265;0.8450049757957458
2015-12-28;Tether;1.0;1.0
2015-12-29;Bitcoin;422.0979919433594;432.9830017089844
2015-12-29;Ethereum;0.8438349962234497;0.873054027557373
2015-12-29;Tether;1.0;1.0
2015-12-30;Bitcoin;433.29998779296875;426.6199951171875
2015-12-30;Ethereum;0.8742579817771912;0.9119579792022705
2015-12-30;Tether;1.0;1.0
2015-12-31;Bitcoin;425.875;430.5669860839844
2015-12-31;Ethereum;0.9120979905128479;0.933542013168335
2015-12-31;Tether;1.0;1.0
2016-01-01;Bitcoin;430.72100830078125;434.3340148925781
2016-01-01;Ethereum;0.9337120056152344;0.9480239748954773
2016-01-01;Tether;1.0;1.0
2016-01-02;Bitcoin;434.62200927734375;433.43798828125
2016-01-02;Ethereum;0.9474009871482849;0.9371240139007568
2016-01-02;Tether;1.0;1.0
2016-01-03;Bitcoin;433.5780029296875;430.010986328125
2016-01-03;Ethereum;0.9384300112724304;0.971904993057251
2016-01-03;Tether;1.0;1.0
2016-01-04;Bitcoin;430.0610046386719;433.09100341796875
2016-01-04;Ethereum;0.9720450043678284;0.954479992389679
2016-01-04;Tether;1.0;1.0
2016-01-05;Bitcoin;433.0690002441406;431.9599914550781
2016-01-05;Ethereum;0.9531469941139221;0.9501760005950928
2016-01-05;Tether;1.0;1.000249981880188
2016-01-06;Bitcoin;431.8559875488281;429.1050109863281
2016-01-06;Ethereum;0.9500280022621155;0.9508600234985352
2016-01-06;Tether;1.000249981880188;1.0
2016-01-07;Bitcoin;430.010986328125;458.0480041503906
2016-01-07;Ethereum;0.9558010101318359;0.9420049786567688
2016-01-07;Tether;1.0;1.0
2016-01-08;Bitcoin;457.5379943847656;453.2300109863281
2016-01-08;Ethereum;0.9427520036697388;0.9867889881134033
2016-01-08;Tether;1.0;1.0
2016-01-09;Bitcoin;453.38299560546875;447.6109924316406
2016-01-09;Ethereum;0.9855009913444519;0.9868329763412476
2016-01-09;Tether;1.0;1.0
2016-01-10;Bitcoin;448.2380065917969;447.9909973144531
2016-01-10;Ethereum;0.9855570197105408;0.9992309808731079
2016-01-10;Tether;1.0;1.0
2016-01-11;Bitcoin;448.697998046875;448.4280090332031
2016-01-11;Ethereum;0.9992160201072693;1.0615999698638916
2016-01-11;Tether;1.0;1.0
2016-01-12;Bitcoin;448.1820068359375;435.69000244140625
2016-01-12;Ethereum;1.066100001335144;1.1410000324249268
2016-01-12;Tether;1.0;1.0
2016-01-13;Bitcoin;434.6650085449219;432.3710021972656
2016-01-13;Ethereum;1.1354700326919556;1.1252000331878662
2016-01-13;Tether;1.0;1.0004500150680542
2016-01-14;Bitcoin;432.2879943847656;430.3059997558594
2016-01-14;Ethereum;1.1220999956130981;1.1895899772644043
2016-01-14;Tether;1.0004600286483765;1.0
2016-01-15;Bitcoin;430.2550048828125;364.33099365234375
2016-01-15;Ethereum;1.184440016746521;1.208009958267212
2016-01-15;Tether;1.0;1.0
2016-01-16;Bitcoin;365.072998046875;387.5360107421875
2016-01-16;Ethereum;1.220460057258606;1.220289945602417
2016-01-16;Tether;1.0;1.0004099607467651
2016-01-17;Bitcoin;387.1520080566406;382.29901123046875
2016-01-17;Ethereum;1.2214699983596802;1.3274699449539185
2016-01-17;Tether;1.0003900527954102;1.0
2016-01-18;Bitcoin;381.7330017089844;387.1679992675781
2016-01-18;Ethereum;1.3323099613189697;1.4263399839401245
2016-01-18;Tether;1.0;1.0
2016-01-19;Bitcoin;387.0260009765625;380.14898681640625
2016-01-19;Ethereum;1.4226100444793701;1.3713899850845337
2016-01-19;Tether;1.0;1.0
2016-01-20;Bitcoin;379.739990234375;420.2300109863281
2016-01-20;Ethereum;1.3631800413131714;1.5318200588226318
2016-01-20;Tether;1.0;1.0
2016-01-21;Bitcoin;419.6319885253906;410.2619934082031
2016-01-21;Ethereum;1.5326999425888062;1.553570032119751
2016-01-21;Tether;1.0;1.0
2016-01-22;Bitcoin;409.7510070800781;382.49200439453125
2016-01-22;Ethereum;1.547029972076416;1.501270055770874
2016-01-22;Tether;1.0;1.0000699758529663
2016-01-23;Bitcoin;382.4339904785156;387.4909973144531
2016-01-23;Ethereum;1.5041199922561646;1.9726699590682983
2016-01-23;Tether;1.0000699758529663;1.0001499652862549
2016-01-24;Bitcoin;388.10198974609375;402.97100830078125
2016-01-24;Ethereum;1.9005399942398071;2.141200065612793
2016-01-24;Tether;1.0001200437545776;1.0000100135803223
2016-01-25;Bitcoin;402.3169860839844;391.72601318359375
2016-01-25;Ethereum;2.1476399898529053;2.499269962310791
2016-01-25;Tether;1.0000100135803223;1.0000100135803223
2016-01-26;Bitcoin;392.00201416015625;392.15301513671875
2016-01-26;Ethereum;2.5327401161193848;2.276370048522949
2016-01-26;Tether;1.0000100135803223;1.0
2016-01-27;Bitcoin;392.4440002441406;394.97198486328125
2016-01-27;Ethereum;2.2474400997161865;2.388550043106079
2016-01-27;Tether;1.0;1.0
2016-01-28;Bitcoin;395.14599609375;380.28900146484375
2016-01-28;Ethereum;2.406450033187866;2.5264899730682373
2016-01-28;Tether;1.0;0.9999989867210388
2016-01-29;Bitcoin;380.1080017089844;379.4739990234375
